-9.4e-05,-0.308632,0.769245,0.015748,0.033069,-0.713369,0.699831,-0.074304,0.158637,-0.019395,0.096836,-0.139902,-0.259229,-0.077212,-0.095361,-0.042027,0.032882,-0.086233,0.2618,-0.023477,0.06506,-4.3e-05,-0.018468,0.473504,-0.532846,1.097418,-0.033812,0.06637,0.070064,-0.066601,-0.548995,0.285898,1.326759,0.067886,0.155917,0.241908
0.000157,-0.308408,0.769226,0.015843,0.033177,-0.714126,0.699049,-0.074455,0.158877,-0.017637,0.097095,-0.140423,-0.259067,-0.079225,-0.094863,-0.039701,0.036653,-0.088608,0.2618,-0.02258,0.06476,-0.001009,-0.020352,0.469123,-0.533482,1.111072,-0.034051,0.05683,0.073072,-0.07258,-0.54488,0.286097,1.342902,0.067501,0.143808,0.239372
0.000259,-0.308331,0.769217,0.015878,0.033215,-0.714334,0.698834,-0.074482,0.158879,-0.017114,0.096988,-0.14036,-0.259073,-0.079879,-0.094736,-0.038921,0.038176,-0.089721,0.2618,-0.02236,0.06463,-0.001288,-0.020744,0.468225,-0.533658,1.114143,-0.033898,0.054769,0.073593,-0.073826,-0.54408,0.286162,1.346542,0.067252,0.141152,0.238689
0.000398,-0.308071,0.76922,0.015801,0.033696,-0.714905,0.698226,-0.075019,0.160039,-0.015841,0.096937,-0.140361,-0.259533,-0.081962,-0.093034,-0.037007,0.042584,-0.09338,0.2618,-0.021381,0.06499,-0.002108,-0.02161,0.466999,-0.534215,1.119376,-0.033043,0.051225,0.074266,-0.075862,-0.542779,0.286251,1.353211,0.066125,0.136214,0.237243
0.000351,-0.307627,0.769304,0.015495,0.035159,-0.715923,0.697101,-0.076703,0.163503,-0.013579,0.097106,-0.140489,-0.259923,-0.086093,-0.087754,-0.034943,0.049725,-0.100681,0.2618,-0.018814,0.067154,-0.003726,-0.022668,0.466343,-0.534642,1.123182,-0.031588,0.048306,0.074686,-0.077688,-0.541904,0.28639,1.359111,0.06434,0.131834,0.235664
6.4e-05,-0.306976,0.769464,0.014983,0.037926,-0.717459,0.695344,-0.080052,0.169934,-0.010059,0.097518,-0.140618,-0.260248,-0.093213,-0.077776,-0.033227,0.060819,-0.112763,0.2618,-0.014157,0.071414,-0.00657,-0.024251,0.466305,-0.534789,1.12582,-0.030105,0.046053,0.074903,-0.079523,-0.541481,0.287086,1.364187,0.062061,0.127964,0.23387
-7e-05,-0.30647,0.769591,0.014609,0.040486,-0.718821,0.693772,-0.083188,0.175691,-0.006635,0.097638,-0.140642,-0.260517,-0.100271,-0.068885,-0.031551,0.07253,-0.124791,0.2618,-0.009433,0.074962,-0.009406,-0.025892,0.466779,-0.535364,1.127511,-0.029359,0.044213,0.075185,-0.080611,-0.541233,0.287731,1.368418,0.059516,0.124404,0.232117
-3.5e-05,-0.30581,0.769731,0.015616,0.042261,-0.719563,0.69287,-0.08887,0.177316,-0.00456,0.098814,-0.139983,-0.260719,-0.111075,-0.065794,-0.031177,0.088708,-0.136294,0.2618,-0.006475,0.07662,-0.009881,-0.033036,0.467275,-0.535895,1.129302,-0.029045,0.043497,0.073483,-0.085804,-0.54441,0.288137,1.372403,0.057011,0.122008,0.232228
0.000278,-0.305822,0.769716,0.015669,0.043038,-0.719884,0.692501,-0.089979,0.1783,-0.003201,0.098747,-0.139986,-0.260905,-0.113867,-0.064598,-0.031631,0.095179,-0.140973,0.2618,-0.004148,0.077022,-0.011811,-0.033585,0.468188,-0.537245,1.129898,-0.029067,0.041543,0.073992,-0.085129,-0.544042,0.288358,1.375504,0.054999,0.119491,0.230769
0.000875,-0.305748,0.769674,0.016962,0.043096,-0.719657,0.692711,-0.093404,0.175594,-0.003043,0.100036,-0.139438,-0.261012,-0.119493,-0.069053,-0.032555,0.104073,-0.143469,0.2618,-0.003455,0.075731,-0.011363,-0.039498,0.469413,-0.538021,1.130933,-0.02934,0.040336,0.072806,-0.088686,-0.546389,0.287481,1.37861,0.053899,0.118146,0.231013
0.001339,-0.305823,0.769617,0.018178,0.043066,-0.719248,0.693114,-0.096601,0.172966,-0.003555,0.101643,-0.139282,-0.261066,-0.124238,-0.073344,-0.033732,0.112218,-0.145745,0.2618,-0.003075,0.074303,-0.010852,-0.045314,0.470766,-0.538437,1.132251,-0.029806,0.039649,0.07188,-0.092436,-0.548222,0.286251,1.381509,0.054847,0.118017,0.232522
0.001788,-0.306055,0.769556,0.019255,0.042919,-0.71889,0.693472,-0.098966,0.170497,-0.003858,0.103042,-0.139214,-0.260942,-0.128083,-0.077304,-0.034604,0.119831,-0.148415,0.2618,-0.002277,0.072797,-0.010618,-0.05008,0.472136,-0.538668,1.133693,-0.029709,0.039678,0.071057,-0.095821,-0.549711,0.285488,1.383909,0.055464,0.118119,0.234076
0.002202,-0.3064,0.769489,0.020187,0.042638,-0.718537,0.693835,-0.100575,0.167933,-0.004293,0.104209,-0.139174,-0.26055,-0.130872,-0.081128,-0.035276,0.126156,-0.150473,0.2618,-0.001399,0.071274,-0.010429,-0.053788,0.473343,-0.538864,1.135098,-0.029328,0.039903,0.070465,-0.098963,-0.550961,0.285092,1.385669,0.053811,0.117457,0.234374
0.002582,-0.306818,0.769433,0.021118,0.042281,-0.718164,0.69422,-0.101877,0.165223,-0.004562,0.105361,-0.139211,-0.259574,-0.133006,-0.08503,-0.035981,0.131445,-0.152209,0.2618,-0.000442,0.069552,-0.010577,-0.05656,0.474505,-0.539483,1.136335,-0.028506,0.040071,0.069588,-0.101898,-0.551905,0.285067,1.387058,0.05283,0.117286,0.235384
0.002892,-0.307277,0.769373,0.021977,0.042,-0.717836,0.694554,-0.102918,0.162838,-0.004674,0.106294,-0.139227,-0.25888,-0.134865,-0.08842,-0.036542,0.136283,-0.154068,0.2618,0.000574,0.067895,-0.011083,-0.058433,0.475592,-0.540436,1.137382,-0.027978,0.040105,0.068597,-0.104661,-0.552555,0.285159,1.387949,0.051876,0.117159,0.235955
0.003149,-0.307759,0.769329,0.022868,0.04179,-0.717542,0.694846,-0.103981,0.1606,-0.004619,0.107276,-0.139552,-0.258074,-0.136654,-0.091548,-0.036903,0.140675,-0.156008,0.2618,0.001636,0.066106,-0.01215,-0.059567,0.476685,-0.542097,1.138264,-0.026834,0.040132,0.067844,-0.107231,-0.55279,0.28495,1.38862,0.0519,0.117358,0.236691
0.003305,-0.308266,0.769297,0.023717,0.041662,-0.717286,0.695093,-0.105008,0.158656,-0.004651,0.108236,-0.139881,-0.257258,-0.138183,-0.094195,-0.037165,0.144229,-0.157579,0.2618,0.002707,0.064282,-0.013614,-0.060105,0.477697,-0.544231,1.138916,-0.026186,0.040324,0.06682,-0.109509,-0.552726,0.28453,1.38893,0.05165,0.117094,0.236842
0.003335,-0.308782,0.769284,0.024484,0.041632,-0.717076,0.695289,-0.105987,0.1572,-0.004587,0.109236,-0.14042,-0.256597,-0.139434,-0.096252,-0.037457,0.146902,-0.158791,0.2618,0.003829,0.062533,-0.015211,-0.060289,0.478662,-0.546566,1.139275,-0.025813,0.040508,0.065519,-0.111586,-0.552566,0.284246,1.388873,0.051614,0.116531,0.237233
