-0.002919,-0.304929,0.780153,0.024004,0.034295,-0.661445,0.748825,-0.121948,0.166304,0.202202,0.072197,0.030037,-0.050055,-0.071784,-0.185153,-0.390513,0.02378,0.02121,0.104539,-0.063782,0.037516,0.218873,-0.351437,0.849794,-0.973299,1.062133,0.253089,0.060346,-0.372901,-0.121741,-0.85705,0.831222,0.990634,0.151318,0.002312,0.255385
-0.005362,-0.304725,0.780182,0.026501,0.037082,-0.666132,0.744402,-0.128563,0.173247,0.214703,0.074528,0.030061,-0.052666,-0.085344,-0.178822,-0.377547,0.023478,0.023307,0.098839,-0.058522,0.020996,0.217103,-0.406876,0.791557,-1.01184,1.224854,0.219937,-0.01073,-0.358849,-0.225265,-0.765759,0.899977,1.154399,0.206043,-0.057021,0.282987
-0.006015,-0.304768,0.780178,0.026757,0.03736,-0.666557,0.744,-0.129201,0.174403,0.215895,0.074605,0.030261,-0.053225,-0.086628,-0.17767,-0.376364,0.023561,0.023014,0.097744,-0.05838,0.01931,0.217033,-0.412693,0.783224,-1.014966,1.247307,0.21105,-0.021915,-0.361038,-0.238477,-0.75423,0.908562,1.176809,0.213311,-0.065913,0.286812
-0.007484,-0.305,0.780154,0.027001,0.037657,-0.66699,0.743593,-0.129625,0.176524,0.217467,0.074491,0.030476,-0.054472,-0.087666,-0.175268,-0.375375,0.023771,0.021566,0.095314,-0.058548,0.017567,0.216528,-0.420498,0.769366,-1.019214,1.282124,0.197371,-0.039428,-0.364202,-0.257641,-0.737536,0.922959,1.211418,0.224103,-0.080138,0.29295
-0.009078,-0.305289,0.780134,0.027105,0.037885,-0.667175,0.743417,-0.129953,0.178718,0.218271,0.074472,0.030785,-0.055851,-0.088035,-0.172738,-0.374986,0.023974,0.019906,0.092946,-0.05908,0.017223,0.215978,-0.426474,0.756573,-1.022398,1.310809,0.185366,-0.054192,-0.367141,-0.273316,-0.724877,0.936418,1.239985,0.232088,-0.092277,0.297846
-0.010658,-0.305617,0.780116,0.027087,0.038059,-0.667163,0.743424,-0.130194,0.18087,0.218502,0.074493,0.031065,-0.057342,-0.087887,-0.170217,-0.374992,0.024153,0.018141,0.090781,-0.059938,0.018125,0.21549,-0.431172,0.744934,-1.024736,1.333914,0.175328,-0.066404,-0.369703,-0.286182,-0.715561,0.948284,1.262821,0.238405,-0.102518,0.30204
-0.012095,-0.305945,0.780095,0.026997,0.038204,-0.667053,0.743522,-0.130237,0.182853,0.218511,0.074211,0.031444,-0.058812,-0.087466,-0.167876,-0.37525,0.024311,0.016483,0.088727,-0.060901,0.019963,0.214957,-0.434894,0.734675,-1.026418,1.352276,0.167316,-0.076344,-0.371614,-0.296757,-0.709044,0.958702,1.280715,0.243326,-0.111124,0.305068
-0.013299,-0.306244,0.780072,0.026868,0.038316,-0.666955,0.743612,-0.129973,0.184556,0.218438,0.073474,0.032076,-0.060091,-0.087009,-0.165836,-0.375424,0.024444,0.01513,0.08673,-0.061751,0.022459,0.21444,-0.437826,0.725961,-1.027446,1.366748,0.161136,-0.084098,-0.372644,-0.305491,-0.704547,0.967526,1.294889,0.247474,-0.117976,0.307567
-0.014233,-0.306493,0.780051,0.026738,0.038417,-0.666918,0.743647,-0.1294,0.185943,0.218514,0.072146,0.032893,-0.061469,-0.086649,-0.164161,-0.375521,0.024534,0.014084,0.085181,-0.062418,0.025344,0.213926,-0.440008,0.718694,-1.027926,1.378414,0.156037,-0.090352,-0.373389,-0.312872,-0.70151,0.975082,1.306029,0.250602,-0.123431,0.309783
-0.014886,-0.306723,0.780032,0.026615,0.038484,-0.666945,0.743626,-0.128548,0.186959,0.218784,0.070564,0.033666,-0.062535,-0.08631,-0.162883,-0.375524,0.024598,0.013187,0.084036,-0.062938,0.02864,0.213385,-0.441557,0.712545,-1.028065,1.387629,0.151267,-0.095397,-0.374226,-0.319151,-0.69954,0.981722,1.314985,0.25254,-0.127633,0.311435
