-0.873178,-0.331151,0.819384,-0.011494,-0.004788,-0.665556,0.746244,0.007152,0.135182,0.013810,-0.087267,0.080341,-0.052450,0.054963,-0.099609,-0.138046,-0.087267,0.090133,0.055213,-0.085895,0.027813,0.223995,-0.397674,0.735844,-0.667454,1.384864,0.520152,-0.060824,-0.519174,-0.359489,-0.716296,0.411582,1.361418,-0.189909,-0.078558,0.539506
-0.873115,-0.331342,0.819626,-0.012380,-0.006692,-0.668732,0.743344,0.016148,0.133515,0.015604,-0.087267,0.070433,-0.050514,0.058540,-0.098114,-0.123097,-0.087267,0.084285,0.054700,-0.077345,0.026399,0.227843,-0.397776,0.735748,-0.667534,1.392059,0.519811,-0.067048,-0.516545,-0.359450,-0.716268,0.411817,1.367426,-0.189338,-0.084575,0.538619
-0.873100,-0.331372,0.819666,-0.012680,-0.007273,-0.669585,0.742555,0.018631,0.133260,0.016896,-0.087267,0.068382,-0.050190,0.059583,-0.097884,-0.119660,-0.087267,0.083291,0.054594,-0.075038,0.026015,0.229102,-0.397822,0.735729,-0.667533,1.393608,0.519837,-0.068941,-0.515475,-0.359450,-0.716271,0.411850,1.368771,-0.189146,-0.086436,0.538386
-0.873090,-0.331391,0.819694,-0.012950,-0.007763,-0.670255,0.741933,0.020658,0.133115,0.018143,-0.087267,0.067042,-0.050012,0.060478,-0.097742,-0.117120,-0.087267,0.082727,0.054535,-0.073223,0.025713,0.230187,-0.397868,0.735702,-0.667532,1.394740,0.519895,-0.070480,-0.514564,-0.359450,-0.716274,0.411879,1.369770,-0.189000,-0.087981,0.538207
-0.873082,-0.331409,0.819718,-0.013221,-0.008253,-0.670932,0.741302,0.022688,0.132979,0.019393,-0.087267,0.065597,-0.049803,0.061359,-0.097593,-0.114573,-0.087267,0.082109,0.054467,-0.071374,0.025410,0.231292,-0.397948,0.735658,-0.667552,1.395903,0.519921,-0.072098,-0.513620,-0.359462,-0.716282,0.411937,1.370766,-0.188910,-0.089590,0.538001
-0.873081,-0.331429,0.819739,-0.013516,-0.008760,-0.671594,0.740683,0.024756,0.132882,0.020740,-0.087267,0.064289,-0.049620,0.062312,-0.097443,-0.112110,-0.087267,0.081630,0.054388,-0.069559,0.025107,0.232452,-0.398032,0.735605,-0.667626,1.396896,0.520355,-0.073724,-0.512310,-0.359466,-0.716282,0.412067,1.371723,-0.188786,-0.091220,0.537797
-0.873082,-0.331442,0.819760,-0.013814,-0.009251,-0.672231,0.740087,0.026757,0.132813,0.022013,-0.087267,0.063138,-0.049428,0.063246,-0.097280,-0.109723,-0.087267,0.081212,0.054337,-0.067821,0.024839,0.233607,-0.398113,0.735534,-0.667644,1.397920,0.520614,-0.075277,-0.511147,-0.359489,-0.716294,0.412130,1.372632,-0.188706,-0.092795,0.537625
-0.873084,-0.331451,0.819777,-0.014097,-0.009716,-0.672826,0.739530,0.028639,0.132755,0.023238,-0.087267,0.062112,-0.049303,0.064124,-0.097139,-0.107597,-0.087267,0.080849,0.054245,-0.066183,0.024564,0.234706,-0.398198,0.735465,-0.667705,1.398848,0.520749,-0.076722,-0.510092,-0.359504,-0.716277,0.412210,1.373486,-0.188627,-0.094264,0.537435
-0.873087,-0.331460,0.819794,-0.014382,-0.010186,-0.673425,0.738969,0.030542,0.132698,0.024460,-0.087267,0.061103,-0.049183,0.065018,-0.097003,-0.105475,-0.087267,0.080507,0.054174,-0.064538,0.024284,0.235824,-0.398284,0.735375,-0.667752,1.399768,0.520829,-0.078172,-0.509050,-0.359523,-0.716254,0.412288,1.374341,-0.188545,-0.095742,0.537231
-0.873098,-0.331467,0.819811,-0.014622,-0.010581,-0.673965,0.738464,0.032185,0.132652,0.025496,-0.087267,0.059991,-0.048995,0.065750,-0.096841,-0.103514,-0.087267,0.080014,0.054050,-0.063052,0.024042,0.236781,-0.398388,0.735286,-0.667793,1.400527,0.521297,-0.079546,-0.507765,-0.359554,-0.716217,0.412384,1.375141,-0.188422,-0.097087,0.537016
